,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_penalty,param_solver,param_max_depth,param_min_samples_split,param_n_estimators
98,0,30,0.0,0.0,0.0,0.0,0.01,,,"{'C': 0.01, 'penalty': 'elasticnet', 'random_state': None, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,elasticnet,saga,,,
99,0,30,0.0,0.0,0.0,0.0,0.1,,,"{'C': 0.1, 'penalty': 'l1', 'random_state': None, 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,l1,newton-cg,,,
100,0,30,0.0,0.0,0.0,0.0,0.1,,,"{'C': 0.1, 'penalty': 'l1', 'random_state': None, 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,l1,lbfgs,,,
101,0,30,0.0003766059875488281,0.00046260542140043857,0.0005965709686279296,0.0004871931469189663,0.1,,,"{'C': 0.1, 'penalty': 'l1', 'random_state': None, 'solver': 'liblinear'}",0.5,0.3333333333333333,0.20000000000000004,0.0,0.4000000000000001,0.2866666666666667,0.17333333333333334,117,0.6521739130434783,0.2608695652173913,0.25,0.2916666666666667,0.4166666666666667,0.3742753623188406,0.15109868581308822,LogisticRegression,l1,liblinear,,,
102,0,30,0.0,0.0,0.0,0.0,0.1,,,"{'C': 0.1, 'penalty': 'l1', 'random_state': None, 'solver': 'sag'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,l1,sag,,,
103,0,30,0.0006090164184570313,0.0004976185768279613,0.0009964466094970702,7.62939453125e-07,0.1,,,"{'C': 0.1, 'penalty': 'l1', 'random_state': None, 'solver': 'saga'}",0.5,0.16666666666666666,0.6,0.4000000000000001,0.20000000000000004,0.37333333333333335,0.16786237749352229,112,0.6086956521739131,0.43478260869565216,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.4420289855072464,0.09047820399425283,LogisticRegression,l1,saga,,,
104,0,30,0.0035941600799560547,0.0004971129944655639,0.0005985736846923828,0.0004887334212615316,0.1,,,"{'C': 0.1, 'penalty': 'l2', 'random_state': None, 'solver': 'newton-cg'}",1.0,0.6666666666666666,0.8000000000000002,1.0,1.0,0.8933333333333333,0.13727506854649332,78,0.9130434782608695,0.9565217391304348,0.9166666666666666,0.875,0.8333333333333334,0.8989130434782607,0.04172805811271874,LogisticRegression,l2,newton-cg,,,
105,0,30,0.002388620376586914,0.0004927684103736124,0.0007979869842529297,0.0007464166309289618,0.1,,,"{'C': 0.1, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs'}",1.0,0.6666666666666666,0.8000000000000002,1.0,1.0,0.8933333333333333,0.13727506854649332,78,0.9130434782608695,0.9565217391304348,0.9166666666666666,0.875,0.8333333333333334,0.8989130434782607,0.04172805811271874,LogisticRegression,l2,lbfgs,,,
106,0,30,0.0004001140594482422,0.000490041870392176,0.0005985260009765625,0.0004886944566570864,0.1,,,"{'C': 0.1, 'penalty': 'l2', 'random_state': None, 'solver': 'liblinear'}",0.6666666666666666,0.6666666666666666,1.0,0.8000000000000002,1.0,0.8266666666666665,0.14966629547095767,96,0.8695652173913043,0.9130434782608695,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.8731884057971013,0.03652058889378012,LogisticRegression,l2,liblinear,,,
107,0,30,0.0009972572326660157,9.536743164062499e-08,0.0,0.0,0.1,,,"{'C': 0.1, 'penalty': 'l2', 'random_state': None, 'solver': 'sag'}",1.0,0.6666666666666666,0.8000000000000002,1.0,1.0,0.8933333333333333,0.13727506854649332,78,0.9130434782608695,0.9565217391304348,0.9166666666666666,0.875,0.8333333333333334,0.8989130434782607,0.04172805811271874,LogisticRegression,l2,sag,,,
